ID;Name;Description;Coordinates
3690080;HOPITAL TENON;4 RUE DE LA CHINE - 75120;48.8659949786,2.40039529223
3690353;VICTOR HUGO;127-129 AVENUE VICTOR HUGO - 94033;48.8590759895,2.47387088142
3690364;PABLO PICASSO;FACE 14 AVENUE DES OLYMPIADES - 94033;48.8553036905,2.48681335841
3690366;VAL-DE-FONTENAY RER;AVENUE DU VAL DE FONTENAY - 94033;48.8533882008,2.48773394628
3690374;DE LATTRE DE TASSIGNY;33 AVENUE DU MARECHAL DE LATTRE DE TASSIGNY - 94033;48.8567803749,2.49170725903
3690381;FONTENAY-SOUS-BOIS RER;18 PL MOREAU DAVID - 94033;48.8439871914,2.46469426671
3690423;LOUIS AUROUX;14 RUE LOUIS AUROUX - 94033;48.8542063546,2.49446435212
3690433;ANCIENNE MAIRIE DE FONTENAY-SOUS-BOIS;10 R NOTRE DAME - 94033;48.8464432808,2.47062389253
3690438;GEORGES LE TIEC;7-9 AVENUE PARMENTIER - 94033;48.8529799742,2.45057966776
3690475;JEAN MACE - MARTIN LUTHER KING;12 RUE JEAN MACE - 94033;48.8567709863,2.47750139421
3690480;SAINT-GERMAIN;9 BIS BOULEVARD DE VERDUN - 94033;48.8512838097,2.47391845147
3715232;GEORGES POMPIDOU;CHE DE MEAUX - 93049;48.8641053526,2.51716154249
3716873;GARE SAINT-LAZARE;FACE 9 RUE DE ROME - 75108;48.8749983442,2.32435186949
3716882;PONT DES ARTS;QUAI FRANCOIS MITTERRAND - 75101;48.8590464779,2.33849416907
3716883;PONT NEUF - QUAI DU LOUVRE;FACE 16 QUAI DU LOUVRE - 75101;48.8586150219,2.34123190532
3716942;CONCORDE;4 RUE ROYALE - 75108;48.8672960055,2.32262367629
3686315;MAISONS-ALFORT - ALFORTVILLE RER;FACE 16 B RUE MALLERET JOINVILLE - 94002;48.8025533679,2.42572040592
3686393;FLORE;R DE VERDUN - 94002;48.7978872919,2.42756269645
3686415;JEAN VILAR;35 AVENUE D'ALFORTVILLE - 94022;48.7698457672,2.41341348552
3686452;ROSES;69-71 RUE ETIENNE DOLET - 94002;48.7933139385,2.42559583753
3686474;DIGUE-REVOLUTION;RUE J.B. PREUX - 94002;48.7783506104,2.42340805437
3686585;BICENTENAIRE;AV DU BICENTENAIRE 1789-1989 - 94011;48.7648763222,2.48781749879
3686590;SUCY-BONNEUIL RER;R MARCO POLO - 94071;48.772492327,2.50561225881
3686593;VIET;100 AVENUE DU MARECHAL DE LATTRE DE TASSIGNY - 94028;48.8009326637,2.45035722142
3686732;CROIX SOURIS;7 RUE DU PONT DE CRETEIL - 94068;48.8094048843,2.47086892895
3686738;GALILEE;5 PLACE GALILEE - 94068;48.7943612227,2.47696553284
3686997;EGLISE DE CRETEIL;2-4 AVENUE DE VERDUN - 94028;48.7939197877,2.46170101652
3687042;CHATEAU;FACE 34-36 RUE DES MECHES - 94028;48.7917317395,2.45682586197
3687069;SAINT MAUR - SERVAN;FACE 166 RUE DE LA ROQUETTE - 75111;48.8589381044,2.38487270258
3687071;VOLTAIRE - LEON BLUM;136 RUE DE LA ROQUETTE - 75111;48.8578699344,2.38141213096
3687073;POPINCOURT;43 RUE DU CHEMIN VERT - 75111;48.8591215028,2.37464367662
3687091;PALAIS ROYAL - MUSEE DU LOUVRE;172 RUE DE RIVOLI - 75101;48.8625785271,2.3360287312
3687099;RUE DU BAC - RENE CHAR;64 RUE DU BAC - 75107;48.8557654734,2.32529642548
3687100;RUE DU BAC - RENE CHAR;45 RUE DU BAC - 75107;48.8562508944,2.32633143425
3687241;CHATELET;FACE 14 QUAI DE GESVRES - 75104;48.8567811451,2.34825976109
3687249;BIRAGUE;31-33 RUE SAINT-ANTOINE - 75104;48.8537676322,2.36498369226
3687296;LA POSTE;23 RUE ADELAIDE LAHAYE - 93006;48.8675400598,2.41666301162
3687420;MICHEL DEBRE;69 RUE DE RENNES - 75106;48.8513081324,2.33101731159
3687426;SAINT-MICHEL - SAINT-GERMAIN;1 BOULEVARD SAINT-MICHEL - 75105;48.8529617938,2.34407787301
3687435;PLACE DES VOSGES;26-28 RUE DE TURENNE - 75103;48.8566437301,2.36448128586
3687438;SAINT-CLAUDE;77 RUE DE TURENNE - 75103;48.8598612391,2.3644284913
3687448;HENRI CHEVREAU;FACE 77 RUE DE MENILMONTANT - 75120;48.8685257083,2.3894861613
3718017;LES MORDACS;AVENUE DU 11 NOVEMBRE 1918 - 94017;48.8086182245,2.53816981369
3718069;MUSEE DE LA RESISTANCE;FACE 87 AVENUE MARX DORMOY - 94017;48.8065428695,2.52670467945
3718074;RUE DU MONUMENT;FACE 1 RUE MARX DORMOY - 94017;48.8122673124,2.51558020495
3718088;MAIRIE DE CHAMPIGNY;36 RUE LOUIS TALAMONI - 94017;48.813090065,2.51230333017
3718090;MARTELET;38-40 AVENUE MARX DORMOY - 94017;48.810254892,2.52093483499
3718111;LA CASCADE;59 AVENUE MARX DORMOY - 94017;48.808496296,2.52476593287
3730054;PARC MEDICIS;AVENUE DU PARC MEDICIS - 94034;48.7538623142,2.33933443281
3730098;HOPITAL INTERCOMMUNAL;AVENUE DE VERDUN - 94028;48.7972341275,2.46377685083
3730334;VACHE NOIRE;3 AVENUE ARISTIDE BRIAND - 94003;48.8106208948,2.32689896366
3730339;ARCUEIL-CACHAN RER;35-37 AVENUE CARNOT - 94016;48.7981818177,2.3275136589
3730347;LA PLAINE;AVENUE DE LA DIVISION LECLERC - 94016;48.7856797523,2.32884895033
3730627;VILLEJUIF - LOUIS ARAGON;PISTE GARE ROUTIERE - 94076;48.7874288599,2.36746463303
3730650;CROIX DU SUD - CENTRE DE PNEUMOLOGIE;96 BD JEAN MERMOZ - 94021;48.7699150986,2.33752662537
3730680;GUSTAVE CHARPENTIER;FACE 26-32 RUE SAINTE COLOMBE - 94038;48.7791796012,2.35985754637
3731635;PANTIN RER - MAIRIE;AVENUE DU GENERAL LECLERC - 93055;48.8966133449,2.4026407586
3731640;DIDEROT;83 AVENUE DU GENERAL LECLERC - 93055;48.8999705461,2.40954253642
3740298;MAGENTA - MAUBEUGE - GARE DU NORD;140-142 BOULEVARD DE MAGENTA - 75110;48.8813341943,2.35171250385
3740302;ANVERS - SACRE COEUR;68-70 BOULEVARD DE ROCHECHOUART - 75118;48.8830514428,2.34402732626
3740513;TRINITE;PLACE D'ESTIENNE D'ORVES - 75109;48.8763559987,2.33179094039
3740547;PORTE D'AUTEUIL;PLACE PORTE D'AUTEUIL - 75116;48.8474890334,2.257740869
3740557;MATIGNON - SAINT-HONORE;6 AV DELCASSE - 75108;48.8731095778,2.31471986193
3740992;PIERRE SEMARD;72 RUE PAUL VAILLANT COUTURIER - 95268;48.9673185652,2.39178340127
3681856;PAUL BESNARD;FACE 37 RUE JEAN-PIERRE TIMBAUD - 92040;48.818489124,2.24937424827
3681862;FERBER-GALLIENI;67 BIS RUE DU GOUVERNEUR GENERAL EBOUE - 92040;48.8249539879,2.26699058475
3682004;COLONEL FABIEN;64 BOULEVARD DU COLONEL FABIEN - 92046;48.8115157423,2.28084839002
3682021;EGLISE DE PANTIN-METRO;AVENUE JEAN LOLIVE - 93055;48.8939193761,2.41405922748
3682024;RAYMOND QUENEAU-METRO;AVENUE JEAN LOLIVE - 93055;48.8953045782,2.42534715235
3682026;LA FOLIE;8 RUE DE PARIS - 93053;48.8984896932,2.44295034388
3682071;SEVRAN - BEAUDOTTES RER;AVENUE DUMONT D'URVILLE - 93071;48.9469554206,2.5242850462
3682170;AUGUSTE POLISSARD;112 AVENUE GALLIENI - 93010;48.905792552,2.48083785142
3682174;LA FOURCHE;62 AVENUE ARISTIDE BRIAND - 93057;48.9080378672,2.49615466039
3682208;PONT DE BONDY - AVENUE DE ROSNY;195 RUE DE PARIS - 93053;48.9038736796,2.46928576606
3682225;JEAN-BAPTISTE CLEMENT;43 AVENUE LEON BLUM - 93046;48.9088840612,2.53160534311
3682231;LES MARRONNIERS;FACE 7 ALLEE VEUVE LINDET GIRARD - 93014;48.9119045058,2.55209597322
3682240;PAUL BERT;1 RUE PAUL BERT - 93047;48.900274626,2.56686534182
3682248;TUILERIE;25 BOULEVARD HARDY - 93047;48.9043856065,2.56485228414
3682310;LA SABLIERE;FACE 21 ROUTE DE VILLEMOMBLE - 93010;48.8912483494,2.4904743115
3682322;CORNEILLE;164 R EDOUARD VAILLANT - 93010;48.8945177881,2.49194239748
3682636;MARX DORMOY-CARNOT;FACE 8 BOULEVARD DU MARECHAL FOCH - 93051;48.8454570824,2.52823574898
3682643;MAIRIE DE NOISY-LE-GRAND;22 AV EMILE COSSONNEAU - 93051;48.8487537543,2.55541596976
3682650;LES PREVOYANTS;FACE98/100 ROUTE DE GOURNAY - 93051;48.8528629461,2.57327437453
3682810;NEUILLY-PLAISANCE RER.;22-24 BOULEVARD GALLIENI - 93049;48.8529644765,2.51479401927
3682828;ILE DE FRANCE;AVENUE LEON BLUM - 93050;48.8678183669,2.53346763667
3682847;RUE LOUIS AMPERE N0 48;48 RUE LOUIS AMPERE - 93050;48.8690418087,2.52148366662
3750041;PORTE D'AUBERVILLIERS.;4 BOULEVARD NEY - 75118;48.8987659837,2.36901533965
3754200;DENFERT-ROCHEREAU-METRO-RER;4 PLACE DENFERT ROCHEREAU - 75114;48.8334499968,2.33334745576
3754275;ALESIA - GENERAL LECLERC.;81 RUE D'ALESIA - 75114;48.8277604908,2.32742643281
3755001;MAISON DU GRAND CEDRE;10 AVENUE PAUL VAILLANT-COUTURIER - 94003;48.8031884384,2.33807104475
3755015;LA POSTE;75 R MARIUS SIDOBRE - 94003;48.8042669043,2.33303670431
3755021;LENINE;FACE 50 AVENUE LAPLACE - 94003;48.8085629778,2.33094080084
3757209;COSMONAUTES-STALINGRAD;FACE 2 AVENUE DES COSMONAUTES - 91477;48.7146742755,2.25863664473
3757220;PETIT CHAMPLAN;FACE99-101 ROUTE DE VERSAILLES - 91136;48.7039186803,2.28080208996
3763975;PORTE D'ORLEANS-METRO;5 PL DU 25 AOUT 1944 - 75114;48.8224575942,2.32548104372
3764016;BIARRITZ;FACE 5 RUE D'ALGER - 91377;48.7348174514,2.29419368192
3764021;SAUSSAYE - MIRABEAU;FACE 64 AVENUE DU PRESIDENT KENNEDY - 91377;48.7384680807,2.29819945806
3764433;PARC MONTSOURIS;FACE 61 AVENUE RENE COTY - 75114;48.8246960976,2.33578461372
3764464;VIOLET;FACE 69 RUE DES ENTREPRENEURS - 75115;48.8447829881,2.29000369531
3764471;CAUCHY;30 RUE CAUCHY - 75115;48.8425572067,2.27701566075
3764484;FALGUIERE;FACE 136 RUE FALGUIERE - 75115;48.8364578646,2.31035180958
3764506;PALAIS ROYAL - COMEDIE FRANCAISE;155-157 RUE SAINT HONORE - 75101;48.8629110613,2.3361104539
3764522;SAINT-MARCEL - JEANNE D'ARC;45-47 BOULEVARD SAINT-MARCEL - 75113;48.8381580004,2.35649304227
3764530;VERLAINE;RUE BOBILLOT - 75113;48.8277959067,2.35221486258
3764629;DENFERT-ROCHEREAU;2 PLACE DENFERT-ROCHEREAU - 75114;48.8338993207,2.33190432292
3666623;GARE DU NORD;184 RUE DU FAUBOURG SAINT-DENIS - 75110;48.8808299804,2.35799416449
3666656;ROISSYPOLE - GARE - RER;AEROPORT CHARLES DE GAULLE (T3) - 93073;49.0105195469,2.55966393228
3666666;ANDRE CITROEN - CENTRE DE PRODUCTION;BOULEVARD ANDRE CITROEN (ROND POINT DE LA PORTE 3) - 93005;48.9652051563,2.49473328844
3666750;NATIONS;22 AVENUE DES NATIONS - 93078;48.9731458179,2.51025112225
3666779;LENINE;174-176 AVENUE DU 8 MAI 1945 - 93007;48.9497990728,2.43958936687
3666791;227, AVENUE DES NATIONS;AVENUE DE LA PYRAMIDE - 93073;48.9829270859,2.51970467261
3672127;JOUHAUX - BLUM;AVENUE LEON JOUHAUX - 93010;48.9181610746,2.47886759796
3672192;JOUHAUX - BLUM;AVENUE LEON JOUHAUX - 93010;48.9181610746,2.47886759796
3672207;AEROVILLE - RUE DE LA BELLE BORNE;FACE 15 RUE DE LA BELLE BORNE - 93073;48.9893885087,2.52540798602
3672253;DANIELLE CASANOVA;FACE 62 AVENUE DANIELLE CASANOVA - 93007;48.9237933783,2.47331877882
3672272;ROUTE D'AULNAY - JEAN MOULIN;AVENUE HENRI VARAGNAT - 93010;48.912405953,2.48172880775
3673585;PONT D'AUSTERLITZ - QUAI DE LA RAPEE;4 BIS BOULEVARD DIDEROT - 75112;48.8452374922,2.36905065078
3673608;SAINT-FARGEAU;108 AVENUE GAMBETTA - 75120;48.8713763364,2.40417569004
3677656;COLLEGE DU SEGRAIS;98 BOULEVARD DU SEGRAIS - 77258;48.8349460994,2.65286493487
6591731;CHATEAU DE VILLEMOMBLE;GRANDE RUE - 93077;48.8840758233,2.51067609688
6591739;LES MARNAUDES;169 BOULEVARD ALSACE-LORRAINE - 93064;48.8828422349,2.49283419326
6591758;RUE DU PARC;FACE 121 RUE ANATOLE FRANCE - 93053;48.8858344894,2.44435545636
6640130;VERT BOIS;AV FERDINAND BUISSON - 93048;48.8725942787,2.43622163898
6640154;ECOLE BOISSIERE.;FACE 121 R DE LA FONTAINE - 93053;48.8808521197,2.45738571039
6673047;LE GLOBE;95 BOULEVARD MAXIME GORKI - 93072;48.9493206363,2.38627935512
6673061;CARNOT;247 BIS AVENUE DE STALINGRAD - 95268;48.9709099171,2.41409159974
6673111;LUXEMBOURG;FACE 71 BOULEVARD SAINT-MICHEL - 75106;48.8466347639,2.34025052756
6682493;PETIT CHEMIN DU PONT BLANC;103 PETIT CHEMIN DU PONT BLANC - 93001;48.9209643904,2.39251191176
6682503;CHABROL;FACE 23 RUE EDGAR QUINET - 93027;48.9299495559,2.39619049606
6682511;CENTRE DES ESSENCES;91 AVENUE WALDECK ROCHET - 93027;48.9418135226,2.41006480218
6682515;ALBERT CHARDAVOINE;14 AVENUE DU GENERAL DE GAULLE - 93030;48.9493595846,2.41456445975
6682566;LYCEE PROFESSIONNEL SIMONE WEIL - EGLISE DE PANTIN;5 RUE DELIZY - 93055;48.8929786368,2.40939648721
6682570;LES POMMIERS;74 RUE JULES AUFFRET - 93055;48.8851588388,2.41092552361
6682580;AVENUE DE LA SYGRIE;RUE DU PETIT CLAMART - 78640;48.781655773,2.22646538983
6682596;POSTE;34 RUE DE MEUDON - 92023;48.8015543743,2.25974321855
6682627;ILE DE FRANCE;RUE DE LA PORTE DE TRIVAUX - 92023;48.7855329044,2.24057545117
6682646;BOIS-PERRIER RER-ROSNY 2;RUE JEAN DE MAILLY - 93064;48.882919011,2.48182377472
6682706;DOCTEUR CALMETTE;125 AVENUE PASTEUR - 93007;48.9390993739,2.47215851996
6741216;CITE FLOREAL;PROMENADE DE LA BASILIQUE - 93066;48.9424825501,2.38417190513
6741243;LES 3 COMMUNES;24-26 ROUTE DE SAINT-DENIS - 95197;48.960662444,2.32640493313
6741272;GENERAL GALLIENI - REPUBLIQUE;5 AVENUE GENERAL GALLIENI - 93059;48.9681641628,2.36221955154
6741273;CIMETIERE DE PIERREFITTE;FACE 41 AVENUE GENERAL GALLIENI - 93059;48.970599151,2.36396793989
7714400;CLOS HANOT;FACE 7-13 AVENUE DE STALINGRAD - 93072;48.9476439458,2.37584006544
7714404;MAIRIE DE STAINS;FACE 5 AVENUE MARCEL CACHIN - 93072;48.9562146488,2.38327004933
7714461;ROND-POINT DE LA LUTECE;30 AVENUE PIERRE SEMARD - 95268;48.9686587785,2.3890685438
7745639;JACQUES PREVERT;AVENUE DE LINGENFELD - 77468;48.846946577,2.65210726953
7827032;PONT DE BILLANCOURT;3 RUE YVES KERMEN - 92012;48.8252736452,2.24778378094
7827038;GROUPE SCOLAIRE BROSSOLETTE;214 AVENUE DE VERDUN - 92048;48.8187999645,2.24446044336
7827046;JEANNE D'ARC;17 BIS BOULEVARD VERD DE SAINT-JULIEN - 92048;48.8164081501,2.23233859703
7848746;LE STADE;AVENUE PAUL FLEURY - 95197;48.9699448643,2.31994656869
7867455;GAGARINE;BOULEVARD EMILE ZOLA - 93014;48.9052425937,2.54845562147
7867459;CHANZY;FACE 300 AVENUE ARISTIDE BRIAND - 93046;48.9120556765,2.52077763954
7867474;PIERRE BROSSOLETTE - LA BASOCHE;FACE 120 AVENUE JEAN JAURES - 93057;48.9041610287,2.50519483881
7867485;RENE CAMIER;AVENUE PAUL VAILLANT-COUTURIER - 93008;48.9087095207,2.45108331156
7867530;JEAN-BAPTISTE CLEMENT - JAURES;64 AVENUE JEAN JAURES - 93057;48.905938589,2.50007455469
5747137;CITE DES DOUANIERS;AVENUE GILBERT BERGER - 93073;48.9496663122,2.57636277233
5747187;LAMARTINE;AVENUE PAUL VAILLANT-COUTURIER - 93008;48.9075296104,2.45378015295
5747203;HENRI GAUTIER;AVENUE HENRI BARBUSSE - 93008;48.9064049751,2.42355280986
5747207;DIDEROT;83 AVENUE DU GENERAL LECLERC - 93055;48.8999705461,2.40954253642
5747208;DIDEROT;128 AVENUE DU GENERAL LECLERC - 93055;48.9000240619,2.41021055555
5747223;JEAN JAURES - LORRAINE;119 AVENUE JEAN JAURES - 75119;48.8859012678,2.38174945093
5761274;PORTE D'AUBERVILLIERS - MACDONALD;RUE D'AUBERVILLIERS - 75119;48.8978039638,2.37047325964
5761297;DELAUNAY - RIMET;RUE HENRI DELAUNAY - 93066;48.9261060297,2.36264934427
5761303;PLACE LANNE;27 RUE DE LA LEGION D'HONNEUR - 93066;48.9325775846,2.35746928618
5761964;CRIMEE - ROSA PARKS;RUE DE CRIMEE - 75119;48.8949634645,2.37243418538
5770765;GAMBETTA - MAIRIE DU 20E;46-48 AVENUE GAMBETTA - 75120;48.865681029,2.39923699829
5770797;CRIMEE - ROSA PARKS;251 RUE DE CRIMEE - 75119;48.8949096258,2.37214791526
5770799;EVANGILE - AUBERVILLIERS;RUE DE L'EVANGILE - 75118;48.8954044207,2.37038993971
5770819;DAMREMONT - CHAMPIONNET;103-105 RUE DAMREMONT - 75118;48.8950854889,2.33722742197
5770825;RENE BINET;15 AV DE LA PORTE DE MONTMARTRE - 75118;48.8993363967,2.33598696852
5775570;CARON;8 BOULEVARD DE LA MISSION MARCHAND - 92026;48.8958012046,2.24057420923
5775595;MENIL;23 RUE ROBERT DUPONT - 92004;48.9208748855,2.28278849606
5775602;DESLANDES - CABOEUFS;BOULEVARD CAMELINAT - 92036;48.9285650771,2.29920179875
5775610;VIEUX CHEMIN DE SAINT-DENIS - CENTRE COMMERCIAL;110 AVENUE DU VIEUX CHEMIN DE SAINT-DENIS - 92036;48.9313648195,2.31998674235
5816819;NOYER - RENARD;RUE DES FROIDES BOUILLIES - 91027;48.705133727,2.36317973866
5922175;MARIE-ANNE COLOMBIER;82 AVENUE GAMBETTA - 93006;48.8709724815,2.41777180307
5944505;8 MAI 1945;29 RUE JULES AUFFRET - 93055;48.8905876849,2.40999283679
5944506;PAUL BERT - CIMETIERE;FACE 53 RUE JULES AUFFRET - 93061;48.8889340178,2.41003140184
5944519;CONVENTION;77 RUE JULES AUFFRET - 93055;48.8834148853,2.41161802979
5944521;MONTIGNY - MAISON DE RETRAITE;59 RUE JULES AUFFRET - 93055;48.8873340964,2.41035623175
5976637;BOULEVARD DE LA REPUBLIQUE;4 AVENUE JEAN MOULIN - 92032;48.7885279648,2.28787851532
5976640;AUGUSTIN CLAUDE;23BIS-25 AVENUE JEAN MOULIN - 92032;48.7862177426,2.2871054177
5976657;FACULTE DE PHARMACIE;RUE JEAN-BAPTISTE CLEMENT - 92019;48.7623467817,2.27123543431
5976667;GRANDS CHENES;19 BOULEVARD DU MARECHAL FOCH - 91645;48.7424148592,2.26257661775
5976670;MOULIN DE GRAIS;131-133 RUE D'ESTIENNE D'ORVES - 91645;48.7405330308,2.25752395401
5976707;DIVISION LECLERC;AVENUE DE VERDUN - 92020;48.7945422013,2.27198352714
5976735;LA BRIAUDE;130 AVENUE DE LA DIVISION LECLERC - 92019;48.7629443651,2.27963672806
5991320;RUE DE L'UNION;66 AVENUE DU GENERAL LECLERC - 93027;48.9282748042,2.38297244496
5991326;LE CROULT;77 AVENUE HENRI BARBUSSE - 93027;48.9322152428,2.39414707593
5991328;JEAN MERMOZ - HENRI BARBUSSE;FACE 2 AVENUE JEAN MERMOZ - 93027;48.93217649,2.39975306566
5991342;JEAN-PIERRE TIMBAUD;89 RUE SADI CARNOT - 93029;48.9248228122,2.44169482939
5991374;GABRIEL PERI - DE GAULLE;45 AVENUE DU GENERAL DE GAULLE - 93064;48.8771785085,2.47985931579
6041755;LES BACONNETS-RER;RUE DE MASSY - 92002;48.7397231633,2.28925663744
6041768;MOSCOU - ROME;FACE 11 RUE DE ROME - 91377;48.7301486586,2.28461872868
6041797;CLOS DE VILLAINE;42 RUE DES RUELLES - 91377;48.7296300295,2.25724176133
6041806;CENTRE COMMERCIAL DE MASSY;18 ROUTE DE PALAISEAU - 91377;48.7290818761,2.24502815715
6041827;GRANDS CHAMPS - FAVREUSE;15 ROUTE DE SACLAY - 91635;48.7331033081,2.20190705554
6046783;DIVISION LECLERC;AVENUE DE VERDUN - 92020;48.7947224038,2.27279953316
6046804;LOUVOIS;AVENUE DE L'EUROPE - 78640;48.780231052,2.19658902494
6085321;DESCARTES;AVENUE ARMAND GUILLEBAUD - 92002;48.7478818996,2.30929673235
6129305;Pyramides;Rue de l'Echelle - 75101;48.8666138306,2.33440753095
6195714;LA DEFENSE-METRO-RER-TRAMWAY;PISTE GARE ROUTIERE - 92062;48.8920344188,2.23915014645
6195716;LE CHATEAU;FACE 268 AVENUE NAPOLEON BONAPARTE - 92063;48.8746628017,2.16776147165
6195759;THIERS;32 AVENUE CAMILLE FLAMMARION - 91326;48.6939854454,2.37278707717
6195803;BRIAND - SALENGRO;6 BOULEVARD ARISTIDE BRIAND - 91589;48.6809121809,2.34283363666
6217340;NANTERRE - PREFECTURE RER;BOULEVARD DE PESARO - 92050;48.8966913572,2.22093078243
6217389;RUE DES BOURETS - PONT DE SURESNES;BOULEVARD HENRI SELLIER - 92073;48.8676759272,2.22554596431
6251708;PIERRE LOTI;54 AVENUE GABRIEL PERI - 91432;48.7017384881,2.32738233678
6251735;DOCTEUR GUERIN;67 AVENUE DU 18 AVRIL 1944 - 91027;48.699779393,2.38346416504
6251741;MARCHE DE JUVISY;FACE 8 AVENUE DU GENERAL DE GAULLE - 91326;48.6919342507,2.37835224595
6251758;MONGE - CLAUDE BERNARD;118 RUE MONGE - 75105;48.8389137533,2.35067952202
6251760;LES GOBELINS;26 AVENUE DES GOBELINS - 75113;48.8363880998,2.35191781479
6251769;MAISON BLANCHE;150 AVENUE D'ITALIE - 75113;48.8225192344,2.35827030621
6251788;GUYNEMER - PLACE DES FUSILLES;FACE 75 RUE JEAN JAURES - 94076;48.7928218646,2.36643391417
6251801;LE COR DE CHASSE;VOIE DE THIAIS - 94073;48.759448634,2.36932442521
6251808;TROIS MARCHES;AVENUE DES TROIS MARCHES - 94021;48.7615097335,2.35617916192
6251889;OBSERVATOIRE CAMILLE FLAMMARION;40 BIS AVENUE DE LA COUR DE FRANCE - 91326;48.6953700534,2.37153885645
6251912;PLEIN MIDI;9 R DES POURPOINTIERS - 91027;48.7022665916,2.3622413108
6251933;PLACE HENRI BARBUSSE;FACE 19 AV HENRI BARBUSSE - 91326;48.6956505561,2.36435629619
6251950;PLACE DE L'EGLISE;6 PLACE DE L'EGLISE - 91027;48.7084598542,2.3893661666
6251961;GUNSBOURG;45-47 R MAURICE GUNSBOURG - 91027;48.7195390758,2.41268777026
6251970;EDOUARD VAILLANT;R EDOUARD VAILLANT - 91027;48.707835759,2.39758213777
6252019;LES FONTAINES;42-44 R CARON - 91027;48.7154177385,2.40549631531
6252027;COTTAGE;FACE 3-5 R EDOUARD VAILLANT - 91027;48.7054650338,2.39300274896
6252039;MARCHE DE JUVISY;AVENUE DU GENERAL DE GAULLE - 91326;48.6926531059,2.37901809591
1686;Trinité-d'Estienne d'Orves;50 rue de Chateaudun - 75109;48.8763290374,2.33180456851
6252053;DOCTEUR GUERIN;67 AVENUE DU 18 AVRIL 1944 - 91027;48.6999140672,2.38385807804
1628;Villepinte;Gare (place de la) - 93078;48.9631675501,2.51238782786
6263553;REPUBLIQUE - ROBESPIERRE;81 AVENUE DE LA REPUBLIQUE - 93006;48.8606264983,2.41998961084
1631;Vincennes;Rue de Montreuil - 94080;48.8473238712,2.43353159688
6263570;RUE DES ROCHES;110 AVENUE DU PRESIDENT SALVADOR ALLENDE - 93048;48.8736319573,2.46067975636
6263595;CROIX DE CHAVAUX - ROUGET DE LISLE;62 BOULEVARD ROUGET DE LISLE - 93048;48.8585642706,2.43708020621
3741057;SAINT-BRUNO;16-18 RUE STEPHENSON - 75118;48.8862135615,2.35664715833
6309097;VOLTAIRE;5 R PARMENTIER - 92062;48.8779607383,2.23954467346
3741062;PONT MARCADET;RUE ORDENER - 75118;48.890473747,2.35502690114
6309104;BAS ROGERS;FACE 4 RUE EUGENE EICHENBERGER - 92062;48.8799256896,2.23564386534
3731669;MARCEL CACHIN;R DES BOIS DE GROSLAY - 93029;48.9181666784,2.46599493801
6327990;DIDEROT;76 AVENUE DU 8 MAI 1945 - 93007;48.9448061922,2.43510449011
3747818;OPERA - 4 SEPTEMBRE;38 AVENUE DE L'OPERA - 75102;48.8697773289,2.33282702414
5121565;RUE DU POINT DU JOUR;57 AVENUE PIERRE GRENIER - 92012;48.8317033646,2.2526463543
3740336;ROCHECHOUART - MARTYRS;63 BOULEVARD DE ROCHECHOUART - 75109;48.8818922428,2.34026619292
5121783;PORTE-D'EN-BAS;5 R DES MATHURINS - 92007;48.7931540658,2.30667410074
3740339;BARBES - ROCHECHOUART;5 BOULEVARD DE ROCHECHOUART - 75109;48.8834644759,2.34893315756
5121822;CYRANO DE BERGERAC;20 CHEMIN DU LOUP PENDU - 92019;48.7697486738,2.25055807571
3740506;SQUARE MONTHOLON;90 RUE LA FAYETTE - 75109;48.8765444586,2.34699680022
5121942;EMILE ZOLA;RUE THOMAS MAZARIK - 91377;48.7368335645,2.26325048224
3740528;IENA;6 AVENUE PIERRE 1 ER DE SERBIE - 75116;48.8651863721,2.29501175445
5121981;CIMETIERE DE FONTENAY-AUX-ROSES;FACE 22 AVENUE JEANNE ET MAURICE DOLIVET - 92032;48.7947399977,2.29135520161
3747964;GODEFROY - CAVAIGNAC;26 RUE GODEFROY-CAVAIGNAC - 75111;48.854670332,2.38161370075
5122028;JEAN MERMOZ;FACE 70 R MARCELIN BERTHELOT - 92020;48.8087791457,2.29176462392
3747952;ALPHAND;31 BIS AVENUE DAUMESNIL - 94067;48.8341873217,2.416965937
5122041;ANDRE SALEL;6 RUE LEDRU ROLLIN - 92032;48.7932001,2.28421473853
3748042;SAINT-GERMAIN-DES-PRES;145 BOULEVARD SAINT GERMAIN - 75106;48.8534293022,2.33436739649
5122073;ROBINSON RER;FACE 3 AVENUE DU PLESSIS - 92071;48.7800220943,2.28055618756
3748041;SAINT-GERMAIN-DES-PRES;145 BOULEVARD SAINT GERMAIN - 75106;48.8534293022,2.33436739649
5122152;LANGEVIN;2 AVENUE DESCARTES - 92060;48.7766228565,2.24830274564
3748054;SULLY - MORLAND;13 BOULEVARD HENRI IV - 75104;48.8514043908,2.36292599952
5122160;LA POSTE;FACE 10-12 AVENUE ARISTIDE BRIAND - 92060;48.7803775509,2.25776200053
3764132;MARCEL MAILLARD;170 AVENUE DU BOIS DE VERRIERES - 92002;48.7566894618,2.28138368413
5122168;TOUR DE L'ETANG;AVENUE DE LA RESISTANCE - 92060;48.7836389833,2.27041951551
5122175;ROBINSON RER;FACE 19 AVENUE DE LA GARE - 92071;48.7810744418,2.28215987427
